price,size,rooms,floor,year_built,city,neighborhood,coordinates,features
135711.99640546204,90.28176039133112,3,4,2018,Burgas,Lozenets,"{'lat': 42.82914822314094, 'lng': 23.2514902060699}","['parking', 'balcony']"
110682.13968752908,93.70259657461352,2,3,1969,Varna,Boyana,"{'lat': 42.763102567340354, 'lng': 23.38845971067256}",['elevator']
162349.09172747075,97.09301840696611,2,10,2018,Burgas,Mladost,"{'lat': 42.6349185992758, 'lng': 23.223856983290123}",['elevator']
130876.72434861209,93.43125680051945,2,12,1998,Plovdiv,Mladost,"{'lat': 42.677139690435105, 'lng': 23.280268465883875}","['parking', 'balcony']"
149701.96125213386,99.28168279602632,3,8,2017,Stara Zagora,Vitosha,"{'lat': 42.592105202090885, 'lng': 23.235839950133197}",['elevator']
125002.93163363027,119.87457590397294,2,8,1974,Stara Zagora,Mladost,"{'lat': 42.35330958431279, 'lng': 23.26657273167056}","['parking', 'balcony']"
68914.6390225761,85.8956350910441,2,13,1966,Stara Zagora,Lyulin,"{'lat': 42.789439418030135, 'lng': 23.133331086522546}","['parking', 'balcony']"
129119.3339531987,101.27011272765537,4,13,1988,Stara Zagora,Center,"{'lat': 42.65368554684565, 'lng': 23.544233280784322}",['elevator']
135838.96853916394,77.3079291713832,2,1,2018,Stara Zagora,Mladost,"{'lat': 42.69774399586665, 'lng': 23.4356794367808}","['parking', 'balcony']"
186666.48421886016,123.20351646348418,3,7,2006,Stara Zagora,Boyana,"{'lat': 42.598808467830885, 'lng': 23.344881840577223}","['parking', 'balcony']"
106956.34528142764,59.70823093822191,3,11,1962,Sofia,Lozenets,"{'lat': 42.58177817699583, 'lng': 23.34010646149443}",['elevator']
146530.3981973567,134.02821298732448,1,2,1978,Varna,Lozenets,"{'lat': 42.78422482347598, 'lng': 23.360497584552967}",['elevator']
95614.83202336018,78.7952614806697,4,1,1969,Stara Zagora,Lozenets,"{'lat': 42.66550626742685, 'lng': 23.32749335660179}",['elevator']
50581.49073158613,37.076746936458555,1,3,1987,Varna,Lyulin,"{'lat': 42.72844919354095, 'lng': 23.366598965545517}","['parking', 'balcony']"
98151.7790847155,83.84313244732368,3,4,1988,Stara Zagora,Boyana,"{'lat': 42.68762330517934, 'lng': 23.393113880023524}","['parking', 'balcony']"
66187.27963730009,59.56845027575358,3,13,1974,Burgas,Lyulin,"{'lat': 42.84346053992961, 'lng': 23.2682132553295}",['elevator']
96877.70038507269,105.21930646966173,3,6,1994,Stara Zagora,Mladost,"{'lat': 42.7046439727942, 'lng': 23.20951852161883}",['elevator']
72774.96654447682,60.421280620928265,3,10,1965,Plovdiv,Center,"{'lat': 42.73402573238243, 'lng': 23.33466377277808}",['elevator']
59621.37524921981,66.61449700355661,2,14,1971,Sofia,Lozenets,"{'lat': 42.705798638503374, 'lng': 23.313339965430128}","['parking', 'balcony']"
27461.312591950435,25.0,1,5,2006,Burgas,Boyana,"{'lat': 42.89218263890742, 'lng': 23.011327719593652}",['elevator']
83818.38661214367,66.4308104225277,3,14,1997,Burgas,Lozenets,"{'lat': 42.65033431220406, 'lng': 23.265627632190792}","['parking', 'balcony']"
29105.735794402186,25.0,3,4,1972,Plovdiv,Lyulin,"{'lat': 42.845691261295435, 'lng': 23.347528880931858}",['elevator']
49802.57323281175,32.4829152954283,4,8,1988,Stara Zagora,Vitosha,"{'lat': 42.74996858361382, 'lng': 23.425985619090312}","['parking', 'balcony']"
172684.68831086246,102.81243968432892,4,11,1978,Sofia,Mladost,"{'lat': 42.68200432981968, 'lng': 23.365232653582822}","['parking', 'balcony']"
149565.56263152807,103.57400475952497,4,12,1962,Burgas,Center,"{'lat': 42.646923411184666, 'lng': 23.194669367415454}","['parking', 'balcony']"
137739.16009701928,92.76372685354895,3,14,1967,Sofia,Mladost,"{'lat': 42.8794166987303, 'lng': 23.336903172976413}",['elevator']
53001.51254239656,50.99071570612361,2,4,1967,Burgas,Vitosha,"{'lat': 42.76446625948746, 'lng': 23.19198253152347}","['parking', 'balcony']"
83107.97593780165,78.5686593157406,4,13,2014,Stara Zagora,Center,"{'lat': 42.75103526458619, 'lng': 23.477823274687186}",['elevator']
86906.05332692208,79.89192382728295,3,10,2017,Burgas,Vitosha,"{'lat': 42.672254993161566, 'lng': 23.17442005588214}",['elevator']
39451.96731116926,45.24905932422373,2,12,1979,Burgas,Mladost,"{'lat': 42.71839761936541, 'lng': 23.19641030947897}","['parking', 'balcony']"
164257.50158222686,125.10194905301452,4,13,2006,Varna,Lyulin,"{'lat': 42.5442201303529, 'lng': 23.226523430525923}","['parking', 'balcony']"
61685.17034067012,106.32086871727014,4,2,1963,Stara Zagora,Mladost,"{'lat': 42.6507402205224, 'lng': 23.201275020544905}",['elevator']
63812.761252416756,73.37107478511008,3,3,2010,Plovdiv,Mladost,"{'lat': 42.83264667821386, 'lng': 23.48896100046395}",['elevator']
70619.06754657239,80.80657516983592,1,6,1980,Plovdiv,Mladost,"{'lat': 42.761808801620745, 'lng': 23.338419549210307}","['parking', 'balcony']"
113394.7011565755,86.25148423842657,2,8,1962,Stara Zagora,Boyana,"{'lat': 42.68579518872889, 'lng': 23.210366718588695}","['parking', 'balcony']"
26074.845964593926,25.0,4,8,2004,Plovdiv,Vitosha,"{'lat': 42.860291023107365, 'lng': 23.293714650290966}",['elevator']
75946.72514357991,72.5846785243821,4,11,1967,Stara Zagora,Vitosha,"{'lat': 42.653741452793355, 'lng': 23.401475662400323}","['parking', 'balcony']"
45041.00721498612,59.54047256006604,2,9,1982,Plovdiv,Lozenets,"{'lat': 42.69264158101196, 'lng': 23.397729424309148}",['elevator']
63253.36343977688,49.95139970315253,1,7,1975,Varna,Vitosha,"{'lat': 42.659025129346446, 'lng': 23.40176369254537}","['parking', 'balcony']"
60866.932223017495,71.56699121342135,4,13,1972,Plovdiv,Lozenets,"{'lat': 42.79797672169414, 'lng': 23.43248284219901}","['parking', 'balcony']"
90740.113831898,133.93059580548567,2,2,1962,Burgas,Boyana,"{'lat': 42.62905751604065, 'lng': 23.291696056362102}",['elevator']
119404.9323683075,99.2252858380103,3,8,2007,Stara Zagora,Lyulin,"{'lat': 42.89477700789363, 'lng': 23.275358792089555}","['parking', 'balcony']"
52048.16460399204,62.8646303065161,5,7,1968,Sofia,Lozenets,"{'lat': 42.78110257980325, 'lng': 23.52905650176219}",['elevator']
110192.91962374978,97.17748344068475,1,8,2019,Sofia,Mladost,"{'lat': 42.515095880413256, 'lng': 23.272044436202844}","['parking', 'balcony']"
